,store_name,address,tel,category,star,detail,visit_review,blog_review,image
2614,엔제리너스 대구침산로점,대구 북구 침산로 162,053-356-3335,카페,4.4,연중 무휴 오전 9:00~새벽 1:00 영업합니다,225,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200926_86%2F1601100307383EOrhz_JPEG%2F1600825214045.jpg
2615,반월당 고로케,대구 동구 동부로 149 대구신세계백화점 지하1층,053-661-1725,베이커리,None,None,9,71,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MjlfMyAg%2FMDAxNDk2MDM5NDE1NTgz.YqyCLX2tlANa7HU1IKK3DhR8NMKcbdP3GhzHv4s9nG8g.XhRfevJH1sDZu2rXys2_cuMKYpZgoA7tfTSg1hGnvZwg.JPEG.loveme90000%2FIMG_8077.
2616,7번가피자 대구테크노폴리스점,대구 달성군 현풍읍 테크노중앙대로5길 15-3,053-616-7977,피자,4.67,"근본이 다른 7번가피자 - 7가지 맛의 비밀!

1. 첫번째 비밀
-십여가지 곡물도우!
국내최초 완전 밀봉 방식의 3단계 저온숙성 도우!

2. 두번째 비밀
-보라색 곡물도우의 마법!
기계가 아닌 손으로 만드는 전통방식 고수!

3. 세번째 비밀
-뉴질랜드산 천일염!
도우 반죽에 사용되는 소금도 깨끗한 뉴질랜드산 천일염 사용!

4. 네번째 비밀
-자연산 순수 치즈!
자연산 치즈만이 맛있는 피자를 만들 수 있다는 7번가의 생각!

5.다섯번째 비밀
-토마토소스!
엄선된 신선한 토마토를 원재료로 한 건강한 토마토 소스!

6.여섯번째 비밀
-NO! 빙초산!
빙초산을 사용하지 않는 건강한 수제피클!

7. 일곱번째 비밀
-파스타!
레스토랑처럼 팬에 조리후, 오븐을 통과시키는 오븐파스타!",16,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170907_51%2F1504772440484mJK4w_PNG%2FuWzNqTdUMoGj6XBe_YMPuwJ8.png
2617,서가앤쿡 현풍테크노폴리스점,대구 달성군 유가읍 테크노상업로 100,053-616-6003,이탈리아음식,4.12,"아늑하고 따뜻한 분위기 속에서 가족, 연인, 친구 함께 추억을 간직한 공간.
맛있는 스테이크,파스타, 필라프가 그릇 가득 담겨져 나와
사랑하는 사람과 넉넉하게 즐길 수 있는
패밀리 레스토랑 서가앤쿡 입니다.",192,53,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211220_203%2F1639966606383BjKbs_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5.jpg
2618,뚜레쥬르 칠성홈플러스점,대구 북구 중앙대로 546-1,053-422-0058,베이커리,4.03,None,308,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png
2619,다복칼국수,대구 달서구 와룡로10길 68,053-853-9198,"칼국수,만두",4.29,None,54,4,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200429_27%2F158813643291022hH8_JPEG%2FpRR6ORQwrFSkHUzprKTSTQ89.jpeg.jpg
2620,None,None,None,None,None,None,None,None,None
2621,황금막창,대구 수성구 동대구로20길 65,053-768-7313,"곱창,막창,양",4.42,None,97,11,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMDJfODAg%2FMDAxNjQzNzY4Mzc2ODM4.4ZfR2oj2Ku1me93XPPBHCcO1o6BF5mDXEzEIPfHPDUQg.zB257I4GYQeYONFyUzLoI__KHbAiRpA2VrhndfY82DMg.JPEG.vwiwv%2F4-1.jpg
2622,통통돼지국밥,대구 북구 검단로 106,053-381-1082,국밥,4.42,"푸짐한 돼지국밥을 맛볼 수 있는 곳. 국물이 진하고 깔끔하기로 유명하며, 고기가 많아 만족도가 높다. 이곳의 순대는 기존 순대와 다르게 시래기 나물이 들어가 있는데, 맛이 상당히 좋다.

잔치고기. 행사고기.제수용고기. 주문배달. 타지역 상담후가능. 전매뉴 포장. 배달",110,26,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180109_4%2F1515472101367sUb1J_JPEG%2F94GocZu8iJkXrgThE5YhpNMV.jpg
2623,설빙 대구광장점,대구 달서구 당산로 179 1층,053-573-8347,빙수,4.52,"추석,설날 당일은 15시에 오픈합니다.",544,136,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191102_130%2F1572665485654kFhXN_JPEG%2FCpOD8OzaN5LlhDds1WQJBJyC.jpg
2624,None,None,None,None,None,None,None,None,None
2625,울산식당,대구 서구 달서로25길 31,None,한식,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1665542151%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074023369%26md%3DPye4%252Bd03VKqDYdmbE0e9%252FjmgOjs%253D
2626,마루막창 수성점,대구 수성구 수성못2길 5,053-763-3003,"곱창,막창,양",4.29,"대구 10미 최고의 막창 전문점
블루리본 2개 획득한 유일한 막창 브랜드
테이스티로드 및 각종 언론에 소개된 맛집

수성못 최대 규모 400평으로 모던한 인테리어와
전용 주차장을 완비하고 있습니다.",479,423,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151221_125%2F1450677637170TLbQQ_JPEG%2F167171553054334_0.jpeg
2627,장충동왕족발 서구점,대구 달서구 감삼길 142,053-568-3300,"족발,보쌈",None,None,2,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1333637126%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074032383%26md%3DkyauCPn5KcyX%252B29GCsGaOFkjkYM%253D
2628,옛날국수집 잔치국수칼국수수제비,대구 달성군 논공읍 금포로 17,053-617-1555,한식,4.47,None,114,3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200213_207%2F1581577788503SssYU_JPEG%2Fa3fX2kiO1GmmbQU_S1o_Hs7W.jpg
2629,None,None,None,None,None,None,None,None,None
2630,참조은생고기,대구 북구 복현로 78,053-939-9090,소고기구이,4.58,None,77,89,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171011_282%2F1507712095486826J1_JPEG%2FClbcqKB9kyk9eOXi6F6fAhTL.jpg
2631,팡팡노래방,대구 달서구 성지로 94,None,노래방,None,None,3,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200313_271%2F1584083913005fwvgG_JPEG%2FOvTpXubnjfdfGBSMBiF7stBq.jpeg.jpg
2632,None,None,None,None,None,None,None,None,None
2633,청산농축산물도매센타,대구 동구 팔공로31길 1,053-982-4274,정육점,4.77,None,21,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16168036%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074053947%26md%3D38OBTaSjP%252BdNnysRi8zsAKrL6hM%253D
2634,보니타커피,대구 중구 공평로 32,None,카페,None,None,2,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200314_121%2F15841976693599sjj5_JPEG%2Fpb-I6RKb7LWs8CQi9a5MxLOK.jpeg.jpg
2635,스타벅스 대구수성호수R점,대구 수성구 용학로 56,1522-3232,카페,4.51,1.주차가능 2.주차장위치:건물지하 1층(필로티 구조)&지상 1층 외부이용 3.주차가능대수:20대 4.주차조건:영수증 1만원이상 2시간 무료 5.주차요금 정산방법:정산없이 출차,"3,399",388,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
2636,서화구이,대구 수성구 국채보상로 1052-6,053-743-5770,"육류,고기요리",None,None,3,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_3%2F1579522578509fqDaU_JPEG%2Fn7n03bYyrQnrEpSLTJtI3_qb.jpeg.jpg
2637,후루룩칼국시,대구 서구 달서천로53길 39,053-358-9556,"칼국수,만두",None,None,5,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200616_236%2F1592235555316jVA3k_JPEG%2F5R6h67A8KoanuYMOIHmuiifi.jpg
2638,포항회수산,대구 수성구 달구벌대로625길 7,053-793-5969,생선회,4.38,네이버N예약시 활어초밥 4피스 서비스 드립니다.,267,17,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151124_99%2F1448351917153EWWj8_JPEG%2F167074568856221_0.jpg
2639,The미네랄까페,대구 북구 성북로5길 71,053-351-9666,"커피가공,제조",None,"당사는 커피의 맛과향 에 중심을 두었습니다
갓볶아 신선한 향과맛 을 그대로를제공하며 품질좋고 
깨끗한 커피만을 공급하는 전문기업 입니다.
2011년도에 설립되어 고객은 왕이라는 서비스 정신으로
 최선을 다하였고 최상의 맛과 믿음과 신뢰로 지켜왔습니다.
2015년 7월에 공장 확장이전을 하였고 산발적으로 생겨나는 커피
업계의 대기업지역 진출로 인하여 보다 경쟁력있고 
신뢰감있는 업체가 되어야겠다는 신념으로 운영해왔습니다,
믿고 드실수있고 또,올바른 식품을 만들기위해 HACCP 공간에서
작업공정을 거쳣고,더치커피 업계를 선도를하는 기업이되겠습니다
서한커피는 로스터의 풍부한 경험과 5여년 간의 노하우로 높은 
비젼을 가지고 있으며, 로스터가 원두를 선별하여 특별한 
방법으로 로스팅하고 절대미각을 가진자만이 느낄수잇는
차원높은 커피를 제공 해드리기위해 심혈을 기울였 습니다.
좋은자리에는 항상 서한커피가 함께하여 품격있는 
자리를 만들겠 습니다,
오래된 맛을만드는 기업이 아니라 새롭고 신선한 맛을 만들고 
찾는것만이 고객 과 함께하는 기업이라고 생각하며 최선이라고
 생각합니다.",None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200417_218%2F1587112418997AwA9l_JPEG%2FDyF2BN7tDodgKP9CwIl1-KBS.jpg
2640,강훈옛날통닭,대구 중구 동덕로30길 77,0504-2015-2043,"치킨,닭강정",4.41,None,30,7,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200505_240%2F1588678378151LRU5V_JPEG%2FhoO9NPMxFsx5uXeJ6DnzPoV4.jpeg.jpg
2641,빵굽는남자,대구 북구 연암로 125,053-955-4883,베이커리,4.6,None,70,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_57%2F1548733092498e4DxN_JPEG%2Fc5uNY35vJ2rSFwiwSicUbghc.jpeg.jpg
2642,멕시칸치킨 시장점,대구 달성군 화원읍 비슬로512길 27-18,053-637-9900,"치킨,닭강정",None,"찜닭, 치킨, 닭강정 그리고 신선한 생닭과 오리, 다양한 정육 제품들을 판매하고 있습니다.
5일장(끝자리 1,6으로 끝나는 날)뿐만 아니라, 매일 신선한 재료들을 판매중이니 언제든지 방문하셔도 좋습니다.
각 부위별로 따로 구매도 가능하시며, 생닭구매시 말씀하시면 조리에 편한 방식으로 토막내드립니다.",8,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191228_225%2F15775354804239q0qt_JPEG%2FSilqZW0VLqtKUGa0wkcExk-8.jpg
2643,아소다이닝,대구 수성구 달구벌대로496길 29,053-217-1002,일식당,4.54,"안녕하세요.
나와 음식이 만나는 공간,
일식 다이닝
아소다이닝입니다.

아소다이닝에서는
당신과 음식이 만나는 시간이
더욱 풍성해지길 바랍니다.

계절과 날씨에 따라
재료를 고르고
요리를 합니다.

시간에 충실한 음식이 있는 이 공간이
당신의 아소가 되길 바라며
아소다이닝을 가꾸어 나가겠습니다.

- 나와 음식이 만나는 공간, 아소다이닝(ASO DINING)",154,274,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200420_125%2F1587338100147VN5cb_JPEG%2FB5HBF2jC4nv_PfbbWZ7TdHKm.jpg
2644,MTV STAR,대구 중구 달구벌대로446길 8-6 B1 MTV STAR,053-257-1151,"맥주,호프",None,"저희는 방천시장 내 대한뉴스 지하에 위치한 뮤직카페입니다.
영상음악 신청이 가능하며 라이브공연도 즐기실 수 있습니다.
언제나 편안한 분위기와 최상의 음식을 제공할 것을 약속드립니다.",11,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180409_151%2F1523270448408fWJGV_JPEG%2FsPhUxpaSggf71Tav7cNcTrya.JPG.jpg
2645,한식실비식당,대구 남구 장전1길 25,053-623-9270,한식,None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_17%2F15902554366601OF4n_JPEG%2FUaiPpk5BuXcGyxVyI0pxKMZg.jpg
2646,None,None,None,None,None,None,None,None,None
2647,장원손칼국수,대구 수성구 들안로16길 67,053-765-9870,"칼국수,만두",4.57,None,32,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MTBfMjEw%2FMDAxNjMxMjYyOTMzNDQz.T1UxngnAatVaYJLTCdz1Tvp5s1OhO5QR3dVE808TK0og.qy7nDA0eDuF4ttpPjUcFDa53nzhsPD-D_EGqAuoEsmIg.JPEG.jacktull1313%2FKakaoTalk_20210910_171136244_10.jpg
2648,None,None,None,None,None,None,None,None,None
2649,원납딱막창,대구 북구 한강로8길 8-11 1층,053-352-4174,"곱창,막창,양",4.68,"원납딱막창은 국내산 막창을 직접 손으로 작업하여 하루팔양만 파는 막창집입니다.
침산동에서 15년넘게 장사하다가 확장이전하게 되었습니다.",89,20,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170220_247%2F1487563133753VPnYf_JPEG%2F186168567123033_0.jpeg
2650,신흥식당,대구 달서구 월배로80길 12,053-624-5121,한식,None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191230_11%2F1577700871622iD3G8_JPEG%2Fhy4LmD3MDuOi9O8lv5ODkFer.jpg
2651,None,None,None,None,None,None,None,None,None
2652,장독짜장,대구 달성군 다사읍 대실역남로4길 4-12 1층,0507-1429-0556,중식당,None,"업체소개 : 저희 장독짜장은 엄선된 신선하고 질 좋은 재료를 사용하여 언제나 건강하고 맛 좋은 음식을 고객님들에게 대접하기 위해 항상 노력하고 있습니다.

추천메뉴 : 여러 지역에서도 직접 찾아오셔서 드시는 검증된 맛 능이짬뽕!
※능이 버섯의 효능 - 혈액순환 / 콜레스테롤 분해 / 기침,기관지염,천식 완화 / 면역력 향상 / 소화촉진 / 암세포 억제

영업안내 : 저희 장독짜장은 100% 홀운영으로 배달은 하지 않고 있는점 양해 부탁드립니다.",197,117,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170112_257%2F1484191360363DJy9z_JPEG%2F186062525258382_0.jpeg
2653,조조칼국수,대구 남구 현충로15길 13-1,0507-1429-5343,"칼국수,만두",4.53,"동죽칼국수 포장 택배 가능!!
깨끗하게 손질된 신선한 재료로 준비된 포장과 택배로 만나보세요!!
끓이기만 하면 동죽칼국수 맛집의 진국을 집에서도 느낄 수 있어요:)","2,157","1,020",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170820_283%2F1503161680480KWJWR_JPEG%2FShptfj-Edpduy2EuiZs_2AQR.JPG.jpg
2654,황진이주점,대구 북구 구암로 136,053-323-5512,요리주점,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1691287712%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074141508%26md%3DVo4fFMV4MNpiR3uHdOTo7du4x%252B0%253D
2655,None,None,None,None,None,None,None,None,None
2656,뚜구리 효목점,대구 동구 아양로50길 21,053-743-3778,"맥주,호프",None,None,10,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181231_282%2F1546268279563MJmNp_JPEG%2FOBkYA7Sjs9GIjkIv1HQtX6GN.jpg
2657,플랫데이 신세계백화점대구점,대구 동구 동부로 149 대구 신세계백화점 6층,053-661-6671,카페,4.27,"저희 플랫데이는 월드바리스타챔피언십의 공식 에스프레소 머신을 사용하고 잇습니다.
좋은 사양의 머신을 사용한다는 것은 그에 버금가는 프리미엄 원두를 사용한다는 뜻도 되지요^^

고객님께 품질 좋은, 맛이 좋은, 기분 좋은 한 잔을 제공해 드리기 위해 저희 플랫데이 모든 직원은 힘쓰고 있습니다.

언제나 부끄럽지 않은 커피를 전해드리기 위해 노력하겠습니다.

FLAT DAY 임직원일동.",238,10,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170905_141%2F15045910805064r5Uc_JPEG%2FSiQU4PEAUERD4NfxdcjvHxHc.jpg
2658,오케이투어 중앙대리점,대구 중구 동성로4길 85,053-252-3141,여행사,None,None,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1701716431%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074156531%26md%3DhEk5iohjk%252F%252Bbenwk3QTCb6uL81c%253D
2659,None,None,None,None,None,None,None,None,None
2660,자금성,대구 남구 봉덕로5길 7,0504-2015-1602,중식당,4.3,None,60,3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200621_160%2F1592737124306LRr7B_JPEG%2FmOw_eWnmhAq9k_wS9j8EQYvc.jpg
2661,기와집보쌈,대구 북구 칠곡중앙대로77길 6-12,053-324-5530,"족발,보쌈",4.47,None,201,49,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200131_154%2F1580479955161YOKLn_JPEG%2FVA5s5GEvVgC52M9tXwVSkBUh.jpg
2662,시골돼지국밥,대구 서구 달서로 91,053-573-9898,국밥,4.34,"국밥에 내장과 암뽕이 가득한 돼지국밥 전문점. 국밥 양은 푸짐하고, 국밥에 말아 먹는 소면도 같이 나온다. 국밥 국물은 진하며, 잡내가 없어 깔끔하다. 수육은 가브리살로 만들어져, 담백하다.",776,141,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181120_128%2F1542696825319m8YWf_JPEG%2FhLXhp7QOxvKESkgkYCNK1AER.jpg
2663,매화당식당,대구 북구 매천로18길 34 농산물도매시장,053-312-8870,"백반,가정식",None,None,20,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F953708383%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074177185%26md%3Dm6No7AO18y2091awPuwCHG2klmw%253D
2664,None,None,None,None,None,None,None,None,None
2665,동은추어탕,대구 북구 관음중앙로 42,053-325-9990,추어탕,None,None,1,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16086473%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074183799%26md%3DUANxsLIUjOe%252Fn3HRP4T3yOxw0dQ%253D
2666,None,None,None,None,None,None,None,None,None
2667,None,None,None,None,None,None,None,None,None
2668,송화원가든,대구 달성군 논공읍 비슬로350길 20,053-611-9966,한식,None,None,16,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MDlfMjQw%2FMDAxNjU3MzQ1MjM0OTgy.zzg4bNFPjgJ9-GiLE2wQpxvZWL6Aca3atN8ee7p4SbUg.qIW3mu0tCT6y8LJgm00NGfnkFeiU8rlgAJsk8o72zpIg.JPEG.misskimdiet%2Foutput_3640239070.jpg
2669,None,None,None,None,None,None,None,None,None
2670,팔공은가비,대구 동구 용천로 58 팔공 은가비,0507-1423-8886,"백숙,삼계탕",4.73,"+ 거리두기를 모범적으로 실시하며, 안전하게 정상영업중입니다 +
>> 넓은 테이블간 간격이며, 개별룸도 예약가능합니다! <<
+ 추가문의는 별도로 연락주세요 +
+ 네이버예약은 '1시간전'까지 예약가능합니다! +
+ 원칙적으로 < 애견동반 >이 불가합니다. 전화 상담 후 테라스(야외)자리로 예약 가능합니다! +

[화려한 음식보다는 음식 본연의 맛을 살리기 위해 노력합니다. 최상의 재료와 특별한 레시피로 맛과 건강을 드리기 위해 최선을 다하겠습니다.]
+홀(4인/6인 테이블) +단체좌식룸 +6인가족좌식룸 +개별룸(4인/6인) +단체연회석 +야외테라스
!! 예약해주시면 보다 편리하고 빠른 식사가 가능합니다 !!

건강한 힐링과 맛있는 식사를 한번에!

<< [은가비쉼터] >> 숙박 / 대실 / 각종모임행사,연회 등
 - 독채형 '아리솔'
 - 복층형 '늘품/드레/소담'
 - 하우스웨딩 / 단합회 / 워크샵 /

<< [한식과 카페] >> 분위기 Good 식당과 카페
 - 능이토종닭백숙 / 토종닭볶음탕
 - 능이오리백숙 / 오리불고기
 - 훈제바베큐 / 미나리삼겹살
 - 서리태콩국수 / 들깨칼국수
 - 커피 / 에이드 / 차 등
 - 단체석 / 가족석 / 개별룸 / 4인,6인석 완비

+ 이용상담 : 053-983-8886
+ 영업시간 : 11:30 am ~ 9 pm
 (마지막 예약타임 7:30 pm / 주문마감 8 pm)
+ 브레이크 타임 : 주말,공휴일 3:30 pm ~ 5 pm
+ 정기휴무 : 매주 월요일",938,778,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211109_211%2F1636466503624FRg0I_JPEG%2Fhv2xK1Hm1dgBZw0f3wUYkcnT.jpg
2671,None,None,None,None,None,None,None,None,None
2672,핸즈커피 동성로데오점,대구 중구 동성로1길 40,0507-1317-9966,카페,4.58,"안녕하세요 핸즈커피 동성로데오점입니다.
아시다시피 핸즈커피는 커피가 맛있습니다.
그리고 또한 와플도 유명하죠! 늘 신선하고 좋은 재료로 맛있는커피를 내려드리겠습니다!^^",754,149,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161216_262%2F1481861483180WqV8U_JPEG%2F177165423834261_0.jpeg
2673,고령뒷고기 성서점,대구 달서구 달서대로95길 14,053-268-9010,"육류,고기요리",4.24,None,46,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MjFfMTk4%2FMDAxNjU1NzkxNTg0MTE0.OxZoO7dkQ2c-MR3WyXjpo9plAsM471DkbApaLjCxpNQg.GX98RecffpnpL46tfJWq-KLQo2ulcWqGZ2gpqzbki4gg.JPEG.parkyujin90%2F20220610%25A3%25DF182411.jpg
2674,스타벅스 대구상인DT점,대구 달서구 월곡로 334,1522-3232,카페,4.6,"1.주차가능, 2.주차장위치-매장전면, 3.주차가능대수-(장애인1대포함)5대, 4.주차조건- 구매고객 2시간 무료주차","2,977",105,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
2675,None,None,None,None,None,None,None,None,None
2676,만복이쭈꾸미낙지볶음 월성점,대구 달서구 월배로23길 106,0507-1408-9233,한식,4.53,None,866,104,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170718_150%2F1500381732746qS6mB_JPEG%2F186668617232564_0.jpeg
2677,None,None,None,None,None,None,None,None,None
2678,해피하우스,대구 달서구 죽전4길 102,None,주택,None,None,None,1,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F21451531%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658074230368%26md%3DDZsEjwS4IrkJdBz6OTmfEy%252BYi6I%253D
2679,None,None,None,None,None,None,None,None,None
2680,커피머신하우스,대구 중구 태평로 205 태평아파트,053-431-1588,식료품가공기계제조,None,"당사는 제빙기관리 전문 회사의 신뢰를 바탕으로 지금까지 잘 사용해주신 제빙기의 용량이 부족한 문제, 생산량이 감소하여 영업에 지장을 초래하는 고민 등 사용자 분들의 불편함을 조금이나마 보상해드리고자 하는 마음으로 사용중인 제빙기에 대하여 보상판매를 실시하고 있습니다.
문의하시고 알아보셔서 귀하의 사업장에 많은 보탬이 되었으면 하는 바램 간절합니다.
망설이지 마십시오.",2,70,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_164%2F1548769511214f05Dh_JPEG%2FqXZvFsmqFfXfetFNlJfYa1li.JPG.jpg
2681,None,None,None,None,None,None,None,None,None
2682,황우쌈,대구 북구 동천로23길 50,053-311-5088,한식,4.52,None,563,150,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_166%2F15489219206940rNef_JPEG%2FuFz1VpIomM0XgIuUj1rRqvQl.jpg
2683,피자스쿨 대구불로점,대구 동구 팔공로 149,053-981-9181,피자,4.5,None,200,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191001_297%2F1569893250260U8lD2_JPEG%2FMCtOsCKmbIFNePKo8l655DQs.jpg
2684,None,None,None,None,None,None,None,None,None
