,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
3650,형제가든,부산 기장군 철마면 석길길 16-6 형제정육점,0507-1352-9157,소고기구이,4.54,"한우로 이름난 철마 지역에서 20년간 영업해온 업소로,
2020년7월 확장공사로 리뉴얼 오픈한 한우전문식육식당 입니다",562,194,756,"분위기 있는, 든든한, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210616_222%2F16238179655961ATLC_JPEG%2Fb8E8HNB-zGq0ZtruEBKzZv-u.jpg
4037,카페벨라비,부산 해운대구 송정광어골로 25,051-704-9588,카페,4.41,"베이킹 룸에서 빵을 바로바로 구워내, 신선한 빵을 먹을 수 있는 카페. 얇고 바삭하게 구워낸 반죽에 사과조림, 베리, 아이스크림을 담아낸 팬케이크가 유명하다. 카페 외관은 거대한 컨테이너를 기울인 듯한 모양으로, 디자인이 독특하다.",432,298,730,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_209%2F1562257609453G519W_JPEG%2FCRmJVNcEt4vOp4DBpGW21JIQ.jpeg.jpg
862,전원숯불 부산구서점,부산 금정구 금강로 449,051-516-0125,"육류,고기요리",4.34,"돼지양념구이 전문, 한우, 생삼겹살, 불고기전골 등 판매",578,151,729,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161114_194%2F1479100072832t53DY_JPEG%2F177064543771790_0.jpeg
2342,김태정숯불소갈비,부산 부산진구 동천로85번길 31-4,0507-1434-9288,소고기구이,4.73,"부산이 자랑하는 소갈비명가 김태정숯불소갈비입니다. 부산 서면 에 위치한 저희 김태정숯불소갈비는 
소갈비만 30년 연구한 전통의 내공을 자랑하며 소갈비맛의 정점을 확인하실수있는 진정한 부산대표 소고기 맛집입니다.
저희업소는 오직 최상급꽃갈비만 사용하기때문에 입에서 살살 녹는 부드러운 식감과 흘러넘치는 풍부한 육즙을
자랑합니다. 이미 부산을 넘어 전국에서 알아주는 맛으로 먼저 인정받고있습니다. 한번 방문하면 반드시 찾는
김태정숯불소갈비의 뛰어난맛으로 나아가 전세계적으로 한국식소고기 구이문화를 대표하는 브랜드로 거듭나겠습니다.",144,578,722,든든한,None
3339,오별난멸치국수 범일점,부산 동구 범일로102번길 13 1층,051-631-8253,국수,4.45,새롭게 칼국수를 준비했습니다~ 맛있는 국수/칼국수 한그릇어떠세요?,546,174,720,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170106_290%2F1483684530295QDPK1_JPEG%2F186053588821230_1.jpeg
338,아슬란 장산점,부산 해운대구 해운대로774번길 11 해천빌딩,051-741-5588,베이커리,4.4,아슬란에서 직접 로스팅한 원두와 베이커리는 당일생산을 기본으로 매일 아침 신선하게 배송됩니다.,416,303,719,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181107_252%2F15415585884402gQIp_JPEG%2F6SNANJsUw86_v-cHai_YMKCW.jpg
1712,명성횟집,부산 동구 고관로 128-1,051-468-8089,생선회,4.23,"해물을 가득 넣은 오뎅탕이 유명한 회 전문점입니다. 푸짐한 해물과 두부, 푹 끓인 무, 유부 당면 등을 넣어 만드는 오뎅탕이 워낙 인기가 있어 점심 메뉴에는 오뎅백반이 포함되어 있을 정도지요. 오뎅탕 함께 회, 초밥 등이 포함된 세트 메뉴도 있습니다.",411,306,717,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_36%2F1588081111388gXhFK_JPEG%2F6PsXd17a73eVYE-WweE18oLV.jpg
3912,선인장식당,부산 영도구 와치로 15,051-462-6267,카레,0,"항상 뭘 먹을까! 매 끼니마다 고민해오던 것을 내가 아닌 네가되어 생각해 보았습니다.
최소 한번이라도 이 고민에서 벗어나 정말 맛있는 음식을 먹었다라는 행복한 시간을 공유하고자 선인장식당은 그렇게 한발짝 내밀어 시작하게 되었습니다. 물론 식자재는 나와 우리 가족들이 먹는 것이므로 당연 국산재료들 중에서도 엄선하여 사용하고 있습니다.

건강하고 맛있는 음식은 좋은 식재료와 정성으로부터 나온다는 신념으로 요리를 합니다. 매일 새벽 장을 보고 당일 사용 및 소진을 하여 손님들에게 요리를 대접합니다. 모든 식재료는 국내산으로 사용을 하며 국내산 한우암소 1등급 한돈 1등급만을 선별하여 사용합니다. 치킨카레에 들어가는 닭 또한 국내산을 사용합니다. 내 가족이 먹는 식사라 생각하고 요리에 정성을 담습니다.

모든 메뉴에는 건강한 삶을 위한 노팔선인장을 첨가합니다.
노팔선인장에는 폴라보노이드,비타민c,식이섬유,칼슘이 풍부하게 들어가 있고 입맛없는 여름철에 위장강화,영양공급은 물론 행복호르몬인 세로토닌분비를 촉진하는 트립토판이 다량 함유되어 있어 건강은 물론 다이어트 효과도 갖고 있습니다.",505,212,717,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200716_75%2F1594878291176WveQu_JPEG%2FxNeggKdfyeeIzigk74TLErdD.jpg
3472,이솝페이블,부산 금정구 금정로60번길 16,051-517-7673,카페,4.52,"작은 오솔길을 지나면 동화속 숲속의 집 같은 디저트 카페가 숨어있습니다. 귀여운 벽화가 그려져 있는 야외 테라스 또한 도심 속과는 전혀 다른 분위기를 느낄 수 있게 해 주는데요. 바삭하고 폭신한 수제 와플을 주문 즉시 구워드리는 벨기에와플과 진한 하겐다즈 아이스크림을 직접 선택할수있는 아이스크림와플이 인기이며 딸기와플 등 시즌메뉴도 즐겨 찾습니다. 와플주문시 아메리카노가 저렴하게 제공되며, 다양한 종류의 로네펠트 홍차, 허브차도 준비되어 있습니다.",318,397,715,"디저트 맛집, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190208_186%2F154961167905232jRT_JPEG%2FJPW5kdpt9VWL2nbLlh8LTOYL.jpeg.jpg
2637,갈맷길돼지국밥,부산 해운대구 좌동순환로446번길 3 세창대구탕,051-782-9104,국밥,4.36,None,556,153,709,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191104_28%2F1572828162913ppTXl_JPEG%2FFbb3ac6-PGmR2hJDLwtTBFLc.jpg
2894,설빙 부산사상점,부산 사상구 사상로 200 엠시티빌딩,051-325-3018,빙수,4.44,엠시티 지하 주차장 이용 가능,618,82,700,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160426_258%2F2pnn_1461679747867OeaKC_JPEG%2FIMG_0835.jpg
394,낭만장작 누룽지통닭구이,부산 수영구 무학로10번길 47,051-754-9233,"치킨,닭강정",4.62,닭안에 찹쌀을 넣어 참나무장작 으로 두시간 구워 기름을 쫙빼고 찹쌀은 누룽지로 통닭은 부드럽게 드실수 있는 건강한 통닭입니다,386,312,698,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191001_185%2F1569917651371WucW3_JPEG%2FUFRkiVefzeijUya_BCykqDfu.jpg
197,CGV 화명,부산 북구 화명대로 16 센츄리빌딩,1544-1122,영화관,4.33,"(주차안내)
1. 화명코아회센터 5층 :3시간 무료(초과시 시간당 1,000원) 
2. 프리머스지하주차장:2시간 1,000원(초과시 30분당 500원)
주차장에서 주차권을 받으시고 매표소에서 도장을 받아가세요.",595,101,696,기분 전환,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190909_31%2F1568029121469QDD5m_JPEG%2FNTQ2FVPVimOAvhpsv4omETX-.jpg
2957,아웃닭,부산 부산진구 동천로85번길 21,051-802-2790,"치킨,닭강정",4.57,"바삭한 치킨이 맛있기로 유명한 집. 기본 프라이드 치킨 외에도 다양한 양념이 곁들여진 치킨이 준비되어 있으며, 기본으로 4가지 소스가 제공된다. 치킨과 함께 감자튀김, 떡 등의 사이드 메뉴가 푸짐히 곁들여져 나오는 것이 특징.
배달불가",451,221,672,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220706_292%2F1657040188239kFlFQ_JPEG%2F1446901629623.jpg
2245,메리윤,부산 해운대구 양운로 55 1층 건물주차장 입구 옆,0507-1403-8430,브런치,0,"올데이 브런치 카페 메리윤입니다.
매일 신선한 재료로 조리하는 브런치 플레이트와 파스타, 수제 피자를 즐겨보세요
오픈시간 : 10am-9pm (라스트오더 8시)
정기휴무일 : 매주 일요일, 매월 마지막 월요일",339,330,669,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220330_37%2F1648633438368QMcH3_JPEG%2F69088A02-356F-4163-B023-0BB1C1DAD894.jpeg
3981,할매집회국수,부산 중구 남포길 25-3,051-246-4741,국수,4.27,40년 전통의 2대째 대물림 회국수 전문집으로 유명합니다.,366,302,668,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MTdfMjcg%2FMDAxNTYzMzE2NTA4OTU1.gtkw796RdAQyX3-keojXaWd4EQe2F56HGT7iN0LGV6cg.7iDux04ekCO6HIPLa7Jn_2l5HBMzL8omxFq1cUHsSNYg.JPEG.uhehecc%2F20190715_132936.jpg
4269,역전우동 화명역점,부산 북구 금곡대로303번길 22 정능빌딩,051-361-0410,"우동,소바",4.43,"역전우동0410은 가쓰오부시의 감칠맛으로 대표되는 일본식 우동 국물 맛 속에서도 한국식 가락국수 특유의 개운한 맛을 느낄 수 있는 지점, 우리의 보편적 입맛을 사로잡을 한국식 우동 맛을 찾아내려 끊임없이 연구하였습니다.

차분하고 단정하게 면의 씹는 맛을 살리면서도, 한편으로는 입에 착 감기는 감칠맛으로 긴 여운을 남기는 깊은 맛의 우동.. 오늘날 우리 입맛에 맞는 독자적 메뉴를 개발하는 것에 큰 가치를 두고 있으며, 한국식 우동의 역사를 새로 써 내려가고 있습니다.

편안한 공간에서 부담없이, 맛있는 우동과 함께 옛날 기차역 앞에서의 추억을 찾아 보세요!",594,68,662,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201215_174%2F1607999399351rFHnq_JPEG%2FlcUYFE2NfNsqZQFyPGuMoXA_.jpg
2836,랑돼지,부산 연제구 쌍미천로155번길 33,0507-1390-9141,돼지고기구이,4.44,None,191,464,655,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160108_278%2F1452234198518rQDg6_JPEG%2F176058555337902_0.jpg
1570,레이지모먼트 커피스탠드,부산 동래구 온천천로285번길 19 지전빌딩 2층,070-7621-1027,카페,4.78,None,321,332,653,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200511_12%2F1589191428822qvai5_PNG%2FcQyaiIlXr_pL1rzv_fUx0C_v.png
2265,맛나감자탕 반송점,부산 해운대구 반송로 907,051-543-3330,감자탕,4.35,None,594,59,653,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220106_13%2F1641430725246XAiSq_JPEG%2Fimage.
1043,국제통닭 부평본점,부산 중구 중구로47번길 33-1 1층,051-244-8455,"치킨,닭강정",4.35,"국제시장 국제통닭 부평본점 입니다.

국제통닭은 부산에서 유명한 가마솥통닭으로써
매일 배송되는 신선한 생닭과 국제통닭만의 노하우로 만들어진
시간이 지나도 바삭함을 유지하는 치킨입니다. 

다른 업체보다 큰 닭을 사용하여 온가족 식사 및 술안주로 
손색이 없는 국제통닭은 기존 메뉴뿐만 아니라 트랜드에 맞는 신메뉴를 지속적으로 개발하여 고객님들의 변함없는 사랑을 받을 수 있도록 최선을 다하겠습니다.",396,253,649,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_190%2F1641522772307UMBhY_JPEG%2F20220105_134115%25280%2529.jpg
4098,돈갑,부산 남구 용소로13번길 37 돈갑,0507-1343-8244,"육류,고기요리",4.73,"Since 2013~
돼지생갈비 양념갈비 목살 전문점
주차ㅡ인근유료주차장이용
영업시간 오후 4시부터",260,386,646,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201017_101%2F16028615682834sY4m_JPEG%2F6SJVqBnMZMjHj_S5cRihd0O5.jpg
4060,피자헛 부산진역점,부산 동구 중앙대로 377,070-7709-6235,피자,4.42,"**지금 피자헛 온라인 회원으로 가입하시면
즉시 사용 가능한 요일 별 할인 쿠폰을 지급해드립니다!
최대 50% 할인, 콜라 1.25L 무료(중복 사용 가능) 쿠폰

[NEW]
돈마호크 180g과 리코타 치즈의 환상케미
마무리는 달콤고소한 에그타르트 엣지로!
피자헛 신메뉴, 돈마호크

[BEST]
갈비맛 스테이크 180g이 통째로!
진짜 프리미엄 피자의 시작, 립스테이크바이트

입소문 타고 내려오는 전설의 레시피!
피자헛 '팬피자 페페로니'에 치즈추가하고 요청사항에 '도우 바삭하게'

[특가] 메가 더블세트! 2판을 한번에!

+ 피자헛, 22년 연속 피자 브랜드파워 1위! (K-BPI 피자전문점 부문)
+ 함께 즐겨요 피자헛",627,19,646,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170616_256%2F1497574014993wqX0e_JPEG%2F186566497674403_0.jpeg
3077,본죽&비빔밥cafe 부산명지국제중앙점,부산 강서구 명지국제8로 240,051-293-6288,죽,4.42,None,627,18,645,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_291%2F1656371086356apAAw_JPEG%2F2206_%25BB%25EF%25BB%25F6%25C0%25E5_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg
4945,써브웨이 부산W스퀘어점,부산 남구 분포로 145 1055호,0507-1383-3301,샌드위치,4.48,None,631,11,642,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg
3495,던킨 홈플러스기장정관점,부산 기장군 정관읍 정관5로 50 정관홈플러스 1층,051-727-1197,도넛,4.46,던킨 홈플러스기장정관점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,632,2,634,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200924_69%2F1600913407152e1E8h_PNG%2Fimage.png
3748,이가한우 한돈,부산 남구 분포로 66-17,051-622-9100,소고기구이,4.37,None,261,370,631,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200529_93%2F1590748549997ztlFa_JPEG%2F68Eu7lZN3z22EXs-EbIoseum.jpg
3806,피자헛 부산망미점,부산 수영구 과정로 58-1,051-752-8976,피자,4.43,"**지금 피자헛 온라인 회원으로 가입하시면
즉시 사용 가능한 요일 별 할인 쿠폰을 지급해드립니다!
최대 50% 할인, 콜라 1.25L 무료(중복 사용 가능) 쿠폰

[NEW]
돈마호크 180g과 리코타 치즈의 환상케미
마무리는 달콤고소한 에그타르트 엣지로!
피자헛 신메뉴, 돈마호크

[BEST]
갈비맛 스테이크 180g이 통째로!
진짜 프리미엄 피자의 시작, 립스테이크바이트

입소문 타고 내려오는 전설의 레시피!
피자헛 '팬피자 페페로니'에 치즈추가하고 요청사항에 '도우 바삭하게'

[특가] 메가 더블세트! 2판을 한번에!

+ 피자헛, 22년 연속 피자 브랜드파워 1위! (K-BPI 피자전문점 부문)
+ 함께 즐겨요 피자헛",617,8,625,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170616_256%2F1497574014993wqX0e_JPEG%2F186566497674403_0.jpeg
2714,뉴숯불통닭 본점,부산 금정구 금강로335번길 55,051-514-3885,"치킨,닭강정",4.64,"뉴숯불역사ㅡSinse 1988

고객님들의 성원에 힘입어
2019년 5월 4일 ㅡ새오픈을 하였습니다

뉴숯불이 자부하는 1순위는
모든재료 ㅡ국내산
타가게보다 ㅡ매출이 많은관계로
재료나~양념이~거의당일날 소비가됩니다
그만큼 신선도 만큼은 칭찬받고 싶습니다

압력솥에 한마리씩 튀겨내는 옛방식을 고수~!!
다소시간이 걸리더라도 ㅡ옛맛 그대로를유지하기
위해 뉴숯불은 항상 노력과 정성을 다하겠습니다",466,157,623,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190509_110%2F1557338118081K3jBN_JPEG%2FRGng3eYY3trxknrpQJ-1CYD4.jpg
1427,백설대학,부산 영도구 웃서발로 74,051-404-5039,종합분식,4.4,저렴한 가격으로 이것 저것 먹을 수 있는 분식집. 울면 스타일의 쫄우동은 이색적인 메뉴로 많은 사람들이 찾는다. 김밥 안에 달달하게 간이 밴 유부를 넣는 것도 특이하다.,16,602,618,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200516_227%2F15895818698812d1NE_JPEG%2Fghp_rvJtZKZ0jVedeYeBi6w6.jpg
4255,삼원칼국수,부산 부산진구 가야대로765번길 27 삼원칼국수,0507-1388-2020,"칼국수,만두",4.45,삼원칼국수는 30년의 경험으로 탄생시킨 건강한 동죽(물총)조개칼국수 전문점입니다. 장신정신으로 수제만을 고집합니다. 감사 합니다,421,192,613,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181018_300%2F1539852253752aeE2j_JPEG%2FTWvfMMAFEsnKeVUYOuPwF9E3.jpg
7,투썸플레이스 부산대연점,부산 남구 수영로 286,051-628-2338,카페,4.44,None,588,25,613,"커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEyMjlfMjA5%2FMDAxNTc3NjAxODU0MzUw.Pi0O-dnbdljymnKinQ4i1nP7zxiVvhn0elw7ciGw9Wgg.Jzrux6M8kInsdizd4TrtCd2sioe0iEam0pjwJ83s57Mg.JPEG.shnamie10%2F1577601851293.jpg
2552,무진장칼국수,부산 북구 금곡대로303번길 70 샤롯데플러스,051-338-5578,"칼국수,만두",4.57,이용시간이 변경되었습니다. AM10:00~AM02:00,510,92,602,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_253%2F1548860819236RPBWP_JPEG%2Fwv9fnv0yW68GRlGDQQ1MpkxZ.jpg
2765,수영본가돼지국밥,부산 부산진구 서면로68번길 25,0507-1331-2698,국밥,4.51,None,493,93,586,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_120%2F15874535646404WbCU_JPEG%2FvWWC01E_VjCLTZMbXRsuhGf1.jpg
2881,본죽&비빔밥cafe 부산하단점,부산 사하구 낙동대로 460,051-292-0551,죽,4.42,None,574,12,586,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_291%2F1656371086356apAAw_JPEG%2F2206_%25BB%25EF%25BB%25F6%25C0%25E5_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg
4998,대가면옥,부산 사하구 하신중앙로22번길 35,051-262-3674,냉면,4.5,None,513,71,584,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMzBfMjA2%2FMDAxNjE3MDkwNTAyMDU5.PU2m-5VbnSxvIpYiKgz9G5pLqCgrfeJ1V2V7EM4j0hog.xoM_Czywt0F_xGtfr051oCuf0dPGgyCiflpsGO2HDpIg.JPEG.mini2077%2FIMG_9385.
1246,기장멸치국수,부산 동구 조방로26번길 17 범일한양아파트,051-634-1363,종합분식,4.42,None,514,66,580,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MTNfMTA3%2FMDAxNjU3Njk4ODgzMDMy.AoNwthywCpTwWeMMSW49iUVOqiwXxyAx5rCSZ52n9W4g.JuOQfhKT5SFOZ5v_zX_oNNnKyQ6hW1kAWSVX4giF4F4g.JPEG.imsde%2Foutput_1532371148.jpg
461,올드클락 더 셰프,부산 수영구 수영로427번길 11,0507-1304-0762,이탈리아음식,4.59,"고급스러운 분위기의 카페포레스토가 앤틱레스토랑으로 다시 태어난 집. 고급스러운 실내 내부에는 고가의 식기세트와 LP판, 유명 도기인형, 올드한 카메라가 전시되어 있어 멋이 더해진다. 훌륭한 셰프의 손에서 나오는 이 집의 요리는 맛과 멋에서 모두 뛰어나다. 프라이빗한 공간을 즐길 수 있는 레스토랑이다.",220,359,579,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180320_234%2F1521527570124KWeAR_JPEG%2FdQy28cL1e1uuw8KCdPjwCIih.jpg
4294,청산곱창,부산 해운대구 선수촌로 86-10,051-525-2095,"곱창,막창,양",4.44,"줄 서서 먹는 곱창집. 원형 테이블로 되어 있어 포차 분위기다. 곱창은 초벌구이로 나와 중간부터 익혀 먹으면 된다. [청산곱창]의 곱창은 누린내가 적어서 곱창을 못 먹는 사람도 먹기 쉽다. 대구식 곱창으로, 청양고추를 넣은 된장 소스 맛도 일품이다.",344,235,579,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160926_95%2Fbrianjhjz_14748935296830iG7v_JPEG%2FIMG_7625.
1067,한와담 해운대점,부산 해운대구 해운대로570번길 5 1층,0507-1306-4823,소고기구이,4.41,"숙성 한우 전문점 한와담입니다. 한와담은 한우 와인 담소를 즐길 수 있는 한국적인 공간입니다.

 한와담은 콜키지프리 업장입니다.
원하시는 와인을 가지고 오시면, 와인잔을 무료로 세팅해드립니다.

 점심특선 편백나무찜과 서울식불고기, 한우곱창전골은 매일 11:30~15:00까지 이용가능하시며, 한우점심특선은 평일 11:30~15:00까지 이용가능하십니다.",240,339,579,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211107_214%2F1636250070351I2yp1_JPEG%2FcQwu3ULAsOZva8eT_PMuFJoI.jpg
3156,맘스터치 명지점,부산 강서구 명지오션시티4로 82 리치먼드프라자 103호,051-208-7788,"치킨,닭강정",4.48,None,553,13,566,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_135%2F1613961758118sCz07_PNG%2FuRWGvOFJAoz3v7SmWWCEWFjx.PNG.png
3126,마마추,부산 동래구 사직북로 4 자이언츠파크 3층,0507-1374-2011,"스파게티,파스타전문",0,주차4시간 가능 단체룸 완비 안심스테이크 화덕피자 파스타,366,198,564,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190608_190%2F1559973162956ci3kH_JPEG%2FMAMA_CHU-01.jpg
3601,닛코참치,부산 동구 초량상로 91-1,051-465-3737,생선회,4.27,[휴무안내] 매주 일요일은 휴무입니다.,168,395,563,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220527_118%2F1653643917946x6Oc3_JPEG%2FP20220525_163152561_2B38E5CA-194F-45C1-AC35-A21A7E112271.jpg
516,한솥도시락 부산대역앞점,부산 금정구 중앙대로 1617-12,051-715-1113,"도시락,컵밥",4.63,None,549,13,562,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190703_207%2F1562152172330GWrCi_JPEG%2Fl6R-0I92SGaPQVKqjWu99Dd5.jpg
46,원조짚불곰장어기장외가집,부산 기장군 기장읍 공수2길 5-1,051-721-7098,"장어,먹장어요리",4.29,영수증 리뷰 후기시 장어탕 반탕 or 음료수 서비스!!,323,239,562,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_25%2F1646733492175zYfNR_JPEG%2F%25C0%25CC%25BA%25CE.jpg
1628,서빙고본점,부산 금정구 장전로12번길 9,070-4195-5345,빙수,4.56,"부산대역 / 부산대 근처에 위치한 서빙고

옛날 빙수부터 녹차빙수까지~ 건강한 유기농 재료를 사용하여 직접 제작하는 팥빙수 전문점!
매일 아침 방앗간에서 공수해오는 쫀득한 떡과! 직접 삶은 팥까지~
서빙고 빙수 맛보다가 팥이 모자라다면 말씀해주세요! 무한리필 제공됩니다

 부산대의 맛있는 서빙고에서 즐거운 시간 보내시길 바랍니다!",289,272,561,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_49%2F1441104611110sScm6_JPEG%2FSUBMIT_1397096828431_34665985.jpg
4573,정직유부 부산정관점,부산 기장군 정관읍 정관로 569,051-727-4500,"초밥,롤",4.36,"로드 유부초밥 1위! 유부초밥 전문점, 정직유부입니다.

정직유부는 주문즉시 제조한 유부초밥을 제공합니다.
단체주문 및 TakeOut 가능합니다.

[ 가맹문의 1668 - 2707 ]",539,22,561,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_164%2F15669600178018bJRT_JPEG%2FAmzFaB18MQRFj-pwVtrWjywn.jpg
543,옥성반점,부산 중구 보수북길 14 1층,0507-1308-0473,중식당,4.27,None,354,204,558,든든한,None
