,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
6680,블레스롤 대전유성본점,대전 유성구 한밭대로492번길 7,0507-1412-0692,카페,4.47,"카페 블레스롤은....

- 고급스러운 분위기에 편안함까지 더해져 나만의 여유를 누릴 수 있는 카페입니다.

- 20~30대 취향저격 럭셔리한 인테리어, 대리석 테이블에 감성 사진촬영이 가능합니다.

- 연인과 데이트할 때 가고 싶은 설레는 감성 공간입니다.

- 아이들과 함께 소소한 행복을 느끼고 싶을 때 가고 싶은 카페입니다.

- 소프트아이스크림이 있어 아이들도 좋아하는 카페입니다.

- 배달(배달의민족,요기요) 주문이 가능하여 집에서도 달콤한 홈카페를 즐길 수 있어 편리한 카페입니다.

- 자연친화적인 소재(식물)을 적절히 활용하여 편안함을 느낄 수 있는 공간을 연출하였습니다.

- 네이버예약으로 쉽고 편리하게 케이크 주문 가능합니다.

- 매장이 넓어 여성분들끼리 술없는 회식 가능합니다.

- 밤 늦게까지 달콤한 디저트를 즐길 수 있습니다.

- 알록달록하고 예쁜 롤케이크와 케이크가 예쁘기도 하며, 맛도 좋아 많은 사랑을 받고 있습니다.

- 유지방률이 가장 높은 최고급 동물성 크림을 사용하여 만든 케익으로 느끼하지않고 담백하게 즐길 수 있습니다.

- 동물성 크림이란? 100% 우유에서 만들어지는 유지방 함량이 높은 크림을 말합니다. 방부제,보형제 등 화확첨가물을 넣지 않아 자연스러운 단맛을 내며, 느끼하지 않은 담백한 우유의 풍미가 케이크의 맛을 더욱 살려줍니다.

- 디저트와 어울리게 만든 바디감이 깊고 고소한 향미의 아르꼬발레노, 바디감이 부드럽고 깔끔한 맛과 상큼한 향미의 베네디시온 두가지 원두 중에 선택이 가능합니다. 아르꼬발레노는 이탈리아어로 '무지개', 베네디시온은 '축복'의 의미를 담고 있습니다.

- 얼그레이크림, 라즈베리요거트크림, 레몬크림, 우유크림, 블루베리크림치즈, 크림치즈, 바나나오레오크림등 다양한 크림으로 만들어 취향에 맞게 선택이 가능합니다.

- 일본에서 핫한 쿠크다스콘에 담긴 블레스크림, 오더쿠크림은 출시 후 3년 넘게 꾸준하고 지속적인 사랑을 받고 있는 명품 메뉴입니다.

- 매장에서는 고급 디저트로, 특별한 날에는 소중한 사람을 위한 선물용으로 어디서나 사랑받는 일곱가지 크림의 롤케이크와 케이크 그리고 컵케이크입니다.

- 무지개 케이크 는 특별한 축복을 선물하는 인기 NO.1 선물용 케이크 입니다.

- 블레스롤에서는 프리미엄 원료 사용으로 부드럽고 진한 풍미의 소프트크림을 고급스러운 식감의 쿠크다스 콘에 담아, 처음부터 끝까지 프리미엄 아이스크림의 감동을 느낄 수 있습니다.

- 모든 음료는 디저트와 함께 드실때 한층 더 맛있게 드실 수 있습니다.

- 하리보케익(하리보젤리+무지개케익의 콜라보)은 아이들의 꿈의 케익, 어린이집 생일파티용 필수 케익으로 자리잡았습니다.

- 손님과 업무적으로 만나기 편한 미팅룸이 준비되어 있습니다.

[매장 좌석수]
*1층
- 단체석(쇼파/3인석) 1개 / 3인
- 단체석(쇼파/4인석) 1개 / 4인
- 단체석(나무테이블/8인석) 1개 / 8인
- 4인석 7개 / 28인
- 2인석 1개 / 2인
1층 합계 테이블11개 / 45인

*2층
- 룸(6인석) 4개 / 24인
- 회의실(12인석) 1개 / 12인
- 4인석 9개 / 36인
2층 합계 테이블14개 / 72인

1층/2층 합계 테이블 25개 / 117인

*테라스 5개 / 20인

[주차장]
무료로 이용할 수 있는 주차장이 총 14석 준비되어 있습니다.

프리미엄 디저트 카페 블레스롤에서
새로운 즐거움의 세계가 열립니다.

감성 가득 멋스러움을 담은 커피,
마음 가득 사랑을 담은 디저트,
가슴 가득 행복이 담긴 아이스크림까지,

일상의 순간이 행복과 기쁨으로 피어나는 
입안의 축복, 카페 블레스롤만의 특별한 즐거움을 만나보세요.",985,423,1408,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_172%2F1656486606750QOvKD_JPEG%2F%25C0%25CE%25BD%25BA%25C5%25B8%25BB%25E7%25C1%25F8.jpg
12567,롯데리아 대전관저점,대전 서구 관저중로 98 리틀파워존,042-542-8944,햄버거,4.31,None,1375,17,1392,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20131209_178%2Fhanarin0730_1386597551372G2oP2_JPEG%2FIMG_6357.
17386,빵 한모금,대전 동구 백룡로5번길 59 1층 빵 한모금,042-626-8018,베이커리,4.61,복작복작 빵 한모금,1020,366,1386,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211115_17%2F1636954298470hymW8_JPEG%2F5C8B6A03-D721-46D7-AE5B-FD4C0BC61E30.jpeg
1815,망향비빔국수 유성점,대전 유성구 노은동로75번길 74,042-826-0626,국수,4.41,None,1102,284,1386,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMTFfMTYw%2FMDAxNjQ0NTIyMjc4MjU0.-ffzn5ufKFg6lwfsGogCv2jGzVraK4a2glu-8fHf41gg.uPmD4Pq5QcVxeD8mVg8XzuFXoNo4Q-nZ25h98zEgSHgg.JPEG.mrp%2FPXL%25A3%25DF20220127%25A3%25DF052506420.jpg
5535,밥하기싫은날 후루룩손칼국수,대전 유성구 반석로11번길 66-11,042-825-7565,한식,4.34,매콤한 낙지볶음과 부드러운 칼국수의 환상적인 조화가 인기인 칼국수 전문점입니다. 입구에 들어서면 실내 곳곳에 붙어있는 재미난 문구가 눈길을 끌지요. 이곳의 대표메뉴는 매콤한 낙지볶음인데요. 칼국수와 드시면 더욱 맛있다고 하네요. 그 외에도 해물파전과 두루치기도 인기입니다.,952,434,1386,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170116_147%2F1484555501327FL2Yh_JPEG%2F20160331_114843.jpg
20675,만수민물장어,대전 중구 보문산로 331,042-584-8892,"장어,먹장어요리",4.32,신선한 장어를 합리적인 가격에 맛볼 수 있는 문화동 장어 맛집,1268,114,1382,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211115_257%2F1636937589418ceDqD_JPEG%2F6F212366-0345-4281-BFFF-E87A3CB25472.jpeg
12126,어나더키친 대전점,대전 유성구 대학로 60 매드블럭 2층,0507-1335-9085,양식,4.49,"스테이크 전문 레스토랑 어나더키친 대전점입니다.

본 매장에서는 토마호크 스테이크를 비롯 정통 뉴욕 스테이크 하우스에서만 만나 볼 수 있는 다양한 메뉴들이 준비되어 있습니다.
여기에 라이브 그릴 랍스타와 해물찜, 파스타까지 아메리칸 다이닝의 모든 것을 맛보 실 수 있습니다 .
지금 어나더키친 대전점에서 가족,친구, 연인과 즐거운 시간을 만들어 보세요. 단체 회식으로도 정말 좋습니다.^^",795,586,1381,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200719_54%2F1595127561601NFLGC_JPEG%2FDSC_5701-2.jpg
11504,Eek,대전 서구 대덕대로220번길 17,042-471-0009,이탈리아음식,4.33,"대전 최초의 현대적인 그릴요리를 주제로한 브런치 카페 & 비스트로 펍입니다.

*영업 시간 공지*
오전 11시 부터 3시
오후 5시부터 9까지 영업
-3시 부터 5시까지는 브레이크 타임입니다.
-8시 주방 마감이니 그전에 방문해주세요.

*주차 공지*
평일 저녁 6시 전까지는 가게 바로 앞 주차장을 이용하실 수 없습니다. 가게 옆에 있는 노상 주차장을 이용해주세요.
주말 오후 3시 전까지는 가게 바로 앞 주차장을 이용하실 수 없습니다. 가게 옆에 있는 노상 주차장을 이용해주세요.

*요리 컨셉*
나무와 숯으로 조리하여 훈연향과 감칠맛을 극대화하는 원초적인 조리법과
수비드, 오븐, 튀김기등 정일화된 현대적인 조리법을 함께 사용하여 현대적인 그릴요리를 완성합니다.
단순히 고기나 생선을 굽는것이 아닌 브런치부터 파스타까지 다양한 그릴요리를 선보입니다.",810,571,1381,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190930_96%2F1569819647982AWQ5m_JPEG%2FdWov8OIDrYXgb0D_L2pCy74V.jpg
10937,보보로베이커리,대전 대덕구 계족산로81번길 96,042-632-0445,베이커리,4.47,"1.신뢰감을 더해줄 다양한 수상경력 보유
 2.신선한 재료로 만든 자연주의 베이커리 
3.커피,음료,팥빙수 (취식,포장)가능
4.무료 주차장 운영",1283,83,1366,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_276%2F1655778678086fPAlO_JPEG%2Fimage.jpg
16883,만보우노,대전 서구 만년남로3번길 136,0507-1346-9957,"스파게티,파스타전문",4.77,"한그릇 한그릇 만보우노의 색깔과 고민을 담는 공간 입니다.
한 접시에 많은 생각과 정성을 담으려고 노력하는 공간 입니다. 
다양한 네추럴 와인도 준비되어 있습니다.
편하게 오셔서 즐겨 주시면 감사하겠습니다^^",1120,243,1363,"데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210703_211%2F1625272021488YrHa5_JPEG%2FJc1lbHqfv2S8hVEXWzuKZ6p1.jpeg.jpg
15302,청년다방 대전은행점,대전 중구 중앙로164번길 37,042-221-1617,분식,4.46,None,901,455,1356,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_250%2F1564360617134jWl02_PNG%2FkgyAleFFu_1OW4j4iacdmGot.png
2694,곰수산 판암 본점,대전 동구 옥천로 116,0507-1494-6688,생선회,4.23,365일 연중무휴,1291,65,1356,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDExMTVfMTgw%2FMDAxNjA1NDQ0MDAyMzc0.eyKdwI2KJLJ1MXlH01mAt0VyQBKtH7PLNoLWKPUro84g.Pu66ftrViv-vjnCuvBAPmnhTsdtsLQcmyF5ezQKJ4XUg.JPEG.iatlantisboy%2F1605444000467.jpg
19025,메가커피 서대전점,대전 중구 계백로 1709,042-523-1422,카페,4.51,안녕하세요. 메가커피 서대전점입니다.,1349,6,1355,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210417_291%2F1618616440028dEJ1g_JPEG%2FGgXZqF0JU6WUBUK5zm946E3V.jpg
3625,미진,대전 서구 둔산중로40번길 28,042-487-1692,한식,4.34,"대전 둔산동에 위치한 메밀 면요리 전문점입니다. 멸치, 다시마 등 천연재료를 넣어 만든 육수에 얼음, 잘게 다진 파, 갈은 무 등을 넣은 시원한 국물에 넣어 먹는 메밀국수가 대표적인 메뉴인데요. 메밀을 넣어 직접 반죽한 면이 쫄깃하지요. 흑임자를 넣어 만든 유부초밥과 바삭한 튀김도 별미입니다.",902,453,1355,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171106_42%2F1509934428989w0XTq_JPEG%2FcrqewB4UofaXGdJh_LInymWr.jpg
17406,흥부네칼국수보리밥,대전 서구 가수원중로 53,042-541-6855,한식,4.48,None,1178,167,1345,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200608_97%2F159161348939420yyx_JPEG%2FqVrt04mtECiygf0x3eiu2cb7.jpg
234,칼국수만드는사람들,대전 서구 둔산중로78번길 20 명진빌딩,042-477-8254,"칼국수,만두",4.48,칼국수 전문점이지만 매운 낙지볶음으로도 유명한 한식당입니다. 대표 메뉴인 바다칼국수는 기본 2인 이상 주문으로 즉석에서 끓여 먹는 건데요. (1인분도 가능합니다.) 파와 버섯을 넣은 육수를 먼저 끓인 후 칼국수를 넣고 다시 한번 끓여 즐기는 것이지요. 칼국수 외 가장 많이 찾는 대표 메뉴로 매운맛이 강한 낙지볶음도 있는데요. 소면과 같이 제공됩니다. 낙지만 즐겨도 좋지만 매운맛이 강하여 밥에 비벼 먹는 것도 인기가 있습니다.,984,356,1340,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170613_262%2F1497317102739jo4cx_JPEG%2FIMG_8559.
10514,라비아,대전 동구 새울로 42-21,0507-1408-6693,갤러리카페,4.2,"커피, 차 등 음료와 함께 인테리어소품, 골동품, 도자기, 그림, 가구 등을 판매하고 있습니다.
용운산성에서 식사하시고 오시는 손님분들은 아메리카노 천원씩 할인해 드리고 있습니다. 
커피마시면서 다양한 물건들 구경하고 가세요~^^ 
밤에는 야경도 좋아서 데이트하시기도 좋아요~",44,1293,1337,"데이트, 커피 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161104_220%2F1478237140369l16MW_JPEG%2F177052586429908_0.jpeg
7022,요우란,대전 중구 선화서로 34 한국빌딩 1층,0507-1361-2688,일식당,4.57,None,649,687,1336,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190710_89%2F1562735132636HJqa1_JPEG%2Fvr7Z0Fl6rqZIv_UjBh9dMfN8.jpg
19837,진주냉면이설옥,대전 서구 가장로 77 1층 이설옥,042-532-9994,냉면,4.39,None,1211,119,1330,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210304_86%2F1614785006653w9ptS_JPEG%2FdmxPNWvqRdUq0fWCRoAxn5RG.jpeg.jpg
22407,파이브퍼센트,대전 동구 동대전로110번길 177,None,"카페,디저트",4.38,"노키즈존.
어디에서도 채우지 못한 당신의 부족한 5%의 감성을 채워 줄
파이브퍼센트 (5%COFFEE).
대전을 한눈에 담을수 있을 만큼 탁 트인 야경과 노을과 우리가
머무르는 곳.",826,504,1330,"야경, 데이트, 커피 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200927_132%2F1601181392456RERRx_JPEG%2FKRV6Rr29ZzfO02beWPgY--3Q.jpg
4703,볕,대전 동구 수향2길 7,042-382-2999,"카페,디저트",4.36,"대전역 옛 철도관사촌에 수플레 전문점 '볕'이 오픈했습니다.
맛있는 커피와 수플레를 즐길수 있는 '볕'으로 여러분들을 기다리고 있겠습니다.",730,600,1330,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180827_239%2F1535348525289gBJym_JPEG%2F1vqAfkMbgb57QGh9UtEGG2CP.jpg
8218,명란밥상,대전 유성구 수통골로 21 3층,0507-1435-7782,"해물,생선요리",4.55,"수통골의 멋진 경치가 보이는 수통골 맛집 명란밥상입니다.
탁 트인 유리창문을 통해 아름다운 도덕봉 산맥을 보실 수 있답니다

맛있는 코다리조림 드시고 벚꽃, 푸른 숲, 단풍, 함박눈 담은 사계절 모두 예쁜 수통골 구경하세요!

- 사장님이 직접 만드시는 단호박 식혜를 셀프바에서 드실 수 있습니다. 식사 맛있게 하시고 셀프바에서 샐러드 및 다른 반찬과 후식도 맛보세요 :D

- 오전 11시부터 오후 2시까지는 점심특선 가격으로 1인당 12000원에 맛있는 코다리 조림과 함께 솥밥을 드실 수 있습니다. (주말과 공휴일은 점심특선을 하지 않습니다)

- 오후 3시부터 4시까지는 브레이크타임이 있습니다.

 저희 음식점은 트윈 빌딩(두리원빌딩) 검정색쌍둥이 빌딩 3층에 위치하고 있습니다.

- 코다리는 메티오닌, 리신, 트리토판과 같은 아미노산을 다량 함유하여 간을 보호하고 숙취해소에 뛰어나며 지방이 거의없고 칼슘이 풍부합니다. 또한 단백질 함유량이 매우 높아 다이어트식품으로 효과적이며 몸을 가꾸는 운동인들에게는 더 없이 좋답니다. 눈과 뼈에도 이로우며 항산화작용과 심혈관질환을 예방하고 몸을 따뜻하게 해주는 성질을 지녀 혈액순환에도 좋은 만능 건강음식입니다.

오시는 모든 손님들이 행복함을 느끼실 수 있도록 최선을 다하는 명란밥상이 되도록 노력하겠습니다.
코다리조림 맛있게 드시고 행복하세요!",1293,33,1326,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_15%2F1605108424969LMAIE_JPEG%2F9ywgkcXgt3Ddl_nu3tiASjYB.jpg
16920,대전밀면,대전 동구 옥천로176번길 8,0507-1413-9007,냉면,4.57,"안녕하세요 대전 밀면입니다.
물밀면의 시원하고 깔끔한 냉육수와 비빔밀면의새콤달콤매콤의 황금비율
고구마 전분을 넣어 부드럽고 쫄깃한 면빨을 자랑합니다
불향가득한 석쇠연탄구이가 셋트로 나와 고기를 밀면에 싸먹는 맛이 일품입니다
24시간 우려낸 구수한 사골 온육수 무한 리필!!

#대전밀면#물밀면#비빔밀면#석쇠연탄구이#만두#사골온육수#수제양념#자가생면",966,359,1325,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_146%2F1609739683715TU7SF_JPEG%2FBsScOg6ZrBtxS2ZijTRTskIH.jpg
9723,혜성옥,대전 대덕구 한밭대로 1147,042-673-4895,"곰탕,설렁탕",4.33,"돌솥설렁탕으로 유명해진 한식당 '혜성옥'의 대전 중리동 본점입니다. 월평동에 분점이 있는데요. 모두 가족이 운영하는 곳이지요. 한우 사골을 오랜시간 우려낸 육수로 돌솥에 끓인 설렁탕과 시원한 콩나물해장국, 한우의 다양한 부위를 삶아낸 모듬수육이 인기입니다.",1191,130,1321,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_112%2F1440988719802N7BU8_JPEG%2F10997872_0.jpg
3349,바질리코레스토랑,대전 유성구 한밭대로313번길 10,042-825-2825,양식,4.39,"심플한 분위기의 이탈리안 레스토랑입니다. 몇 가지 종류의 티백 차와 음료가 한쪽 벽에 진열되어 있어 무제한으로 먹을 수 있지요. 빵, 샐러드, 파스타, 피자, 후식 등 함께 즐길 수 있는 세트메뉴가 인기 있는데요. 특히 얇은 도우에 다양한 선택 토핑을 얹어 구운 씬피자와 한국인 입맛에 맞춘 퓨전 덮밥 요리가 별미이지요.",1094,226,1320,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220702_270%2F16567462213513YyTx_JPEG%2F1652783833968.jpg
7151,누나돈가스,대전 동구 대학로 68 1층,0507-1405-9330,돈가스,4.5,누나와 오빠가 운영하는 돈가스 전문점입니다. 맛있는 수제돈가스를 저렴한 가격에 제공하고자 셀프서비스로 운영 합니다.,1151,167,1318,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190215_104%2F1550199768035K9xnt_JPEG%2FXlAA7IAxads2RbYv2NpDtIv4.jpg
15959,파스쿠찌 대전롯데점,대전 서구 계룡로 599 (탄방동) 한밭새마을금고 1층,042-484-8497,카페,4.51,파스쿠찌 대전롯데점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,1242,59,1301,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180918_77%2F1537249242808tm5pX_JPEG%2Fi_rnYPTDTo10BRY-Ghq5s7HA.jpg
3370,애슐리퀸즈 NC 중앙로역점,대전 중구 중앙로 141 NC중앙로역점 본관 7층,0507-1409-2880,패밀리레스토랑,3.91,200가지 메뉴로 만나는 월드 와이드 뷔페,717,583,1300,"데이트, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220222_143%2F164549330267796Oog_PNG%2Fnc%25C1%25DF%25BE%25D3%25B7%25CE.png
10600,초연정,대전 서구 둔산로31번길 10-35 1층 초연정,042-488-0971,"초밥,롤",4.47,"남녀노소 누구나 가볍게 즐기게 된 초밥을 한층 업그레이드 하여 좋은재료의 저렴한 가격으로 제공합니다.
국내산 3kg 대광어, 참다랑어 적신, 노르웨이산 생연어를 사용한 맛있는 초밥과 덮밥, 살살녹는 치즈가 듬뿍들어있는 라이스고로케 등 행복한 식사하러 오세요.",890,407,1297,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220506_73%2F1651807656207X0Oid_JPEG%2FScreenshot_20220505-072724_NAVER.jpg
21876,아임일리터 송촌점,대전 대덕구 계족산로81번길 74 세정프라자 1층,0507-1317-6214,카페,4.37,송총동 커피 향기 좋은 맛집입니다. 감사합니다.,1269,26,1295,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220404_264%2F1649033199176Vtsjl_JPEG%2FLOGO%2528Basic%2529.jpg
18529,대전은행동별리달리돈까스,대전 중구 중앙로156번길 28 대전은행동맛집 별리달리 2층,0507-1375-8865,돈가스,4.84,"대전 은행동 별리달리 이용 안내
평일 주말 오픈 11시 부터 음식주문 가능합니다.
마지막 주문은 8시30분까지 주문 받고 9시30분까지
매장이용 가능합니다.

주말 웨이팅시 3층 보드게임카페에서
대기하시며 보드게임 즐기시면 즐거운 추억 남기세요

매장내 작은선물이 있습니다.
프리 기가와이파이 머리끈 면봉 밴드 가그린 칫솔
셀프바에 휴대용충전기 솜사탕 마일리지적립
히비스커허브티 두통약 소독약
추억의게임 뽑기 이벤트
추억의 공기 종이접기
모드게임 50여종 퍼즐을 이용하실수 있습니다.

와이파이 id : KT GIGA 5G 5BB9
와이파이비번 8bx73ch608

소중한 추억 소중한시간 되실수 있도록
자리에서 주문 결제 가능합니다.
귀여운 로봇이 서빙하는 해주고 있으며
귀있는 부분 만지면 좋아서 고양이 울음소리 냅니다.

가족여행, 연인 데이트코스 및 가볼만한곳 추천
1919년 지어진 대흥동성당은 등록문화제 643호 지정된곳!
성심당본점, 성심당브띠끄
대전 은행동 중앙로 지하상가 쇼핑 거리
소제동철도관사촌
전통중앙시장 은행교 포토존 으능정이스카이로드 입니다.

믿고 먹을 수 있는 65만명 이용한
한돈인증점 충남대 대표식당
충남대 6000만원 기부한 착한 식당

먹을때 행복한 돈까스 만들기 위한 노력
최고의 고기를 찾기 위해 고기업자 40곳 미팅
최고의 숙성법을 찾기 위하여 100번의 테스트
최상의 빵가루를 찾기 위해 6번의 테스트

5성급 호텔 주방장과 조리학과 교수님,
영양사 등의 20명의 조언으로
탄생한 별달돈까스 입니다.

고려대 중앙대 최고위과정 경영 외식 등 40개 수료한
오너쉐프가 만든 전문식당입니다.",918,374,1292,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210830_140%2F16303298048320INmP_JPEG%2FKakaoTalk_20210830_221543803.jpg
15247,조기종의향미각 본점,대전 대덕구 쌍청당로 14 1층,042-626-8252,중식당,4.33,"대전맛집,대전짬뽕,홍합짬뽕,유니짜장,대전짬뽕맛집,짬뽕맛집,얼큰한짬뽕,대전얼큰한짬뽕",838,453,1291,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMjFfMjI1%2FMDAxNTIxNjEyMjM4NTkz.fy9vZ-qMx-NMQIce_V8lj7_edXZe4cOxX7FRtY0wbYIg.Z64cs3sIrrHDivyrBKw0YWw72OKDTFsaFIdwy5LV69Ag.JPEG.twosevengirl%2FIMG_4629.jpg
20224,판다마라탕,대전 중구 중앙로156번길 24,0507-1350-9881,중식당,4.39,None,1167,122,1289,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190810_180%2F1565425302611NLYqt_JPEG%2FLJ2c9M3jtiWzeFdCjIaoNCMZ.jpeg.jpg
3584,비바릴리 도안점,대전 유성구 봉명서로 11-10 101호,0507-1405-0383,이탈리아음식,4.58,"안녕하세요^^ 
대전 유성구 봉명동에 위치한 VivaLily 도안점 입니다. 
저희 비바릴리는 두 형제가 운영하는 레스토랑입니다. 
쉐프님(형)의 아기 태명 비바, 실장(동생)의 아기 태명 릴리가 합쳐져 만들어진 이름입니다. 
아기들의 태명을 따 온 만큼 부모님의 마음으로 정성을 다하고 정직한 마음으로 고객을 모시자 다짐 하였습니다.
 그래서 저희 레스토랑의 모든 메뉴는 처음 입에 들어가는 식전빵부터 마지막 디저트까지 쉐프님의 정성이 가득 들어가 있는 핸드메이드 입니다. 
매일 아침 빵을 굽고 모든 요리에 들어가는 소스와 드레싱을 직접 만들며 스파게티면도 매장에서 직접 뽑은 생면 입니다. 
어른 아이 할것 없이 마음놓고 기분좋은 식사를 즐기실 수 있도록 최선을 다하겠습니다. 
완제품으로 흉내만 내는 그런 음식이 아닌 쉐프님만의 손길이 느껴지는 정성어린 맛으로 항상 대기중입니다. 
[브레이크타임 평일 15:00 ~ 17:30 // 주말 및 공휴일에는 브레이크타임 없음]",843,436,1279,"데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181109_26%2F15417283194392GUHx_JPEG%2Fu_L5MlRFPQsyuQeLSWk6eOqw.jpg
11029,콜마르브레드,대전 유성구 죽동로297번길 12,042-824-0257,베이커리,4.47,"안녕하세요. '프랑스의 작은 도시' 콜마르입니다.
2013년 4월 어은 본점을 오픈하고 많은 사랑과 관심으로 죽동 2호점도 오픈했습니다.

무방부재로 매일매일 하루 3번!
따뜻한 빵을 당일생산, 당일판매 합니다.

대한명인이 직접 엄선한 재료로 신선하고 건강한 빵만 고집합니다.

대전 빵지순례 필수코스인 '콜마르브레드'

매장 내 테이블에서 커피와 함께 즐길 수 있습니다.
정성가득한 빵들이 가득한 이곳!
'It's Your Bakery' 콜마르브레드에서 만나요!",1146,125,1271,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_300%2F1548263014752nWxB1_JPEG%2FPGFvThiIm0g2eKcMhQGiO2rl.jpg
