,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
7372,고기와국수이야기 명촌본점,울산 북구 명촌23길 38,052-286-3400,돼지고기구이,4.63,"국내1위 선진포크 생고기만을 사용하며 한번 맛보시면 반할수밖에 없는 맛~!!
질좋고 가격이 높아 백화점에서만 판매할만큼 고퀄리티고기를 저렴한가격에 드실수 있습니다~",382,558,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210405_218%2F1617625836805z2Fbt_JPEG%2FD7voYyDq91xfMSxEOr16o6Q1.jpg,940
1927,삼백돈 돈가츠 울산 남구점,울산 남구 삼산로 231 더테라스가든 2층,0507-1329-6538,돈가스,4.45,120시간 숙성한 제주돼지를 정성껏 튀겨낸 수제 돈가츠,652,278,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200504_16%2F15885998055853yyVQ_JPEG%2F9uVxcZxrbjup9Up3Nba-2LIC.jpeg.jpg,930
1968,던킨 울산성남점,울산 중구 시계탑거리 39 (옥교동) 1층,052-242-2120,도넛,4.5,던킨 울산성남점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,901,18,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200519_203%2F1589854457095PVVFn_JPEG%2Fhrvr8xsZ9mfQ-lqzgehSLgu6.jpg,919
6840,함양집,울산 남구 삼산로228번길 19,052-260-9060,비빔밥,4.36,"푸짐한 양의 육회비빔밥을 선보이는 달동의 함양집!! 
육회비빔밥에 들어가는 육회는 날 것 그대로의 육회와 익힌 육회 중 선택할 수 있고, 
한우 육회에 시원한 국물을 부어 먹는 물회도 인기가 많습니다.",579,340,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_196%2F14410674465562IhrC_JPEG%2FSUBMIT_1376450960356_16406047.jpg,919
9515,얼크니손칼국수,울산 울주군 서생면 화정리 779-4,052-239-3487,"칼국수,만두",4.4,2018년 11월 15일 확장이전! 하였습니다! 구) 발리온천 앞에서 그대로 확장이전!!!!!,690,223,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190105_101%2F1546687051275uKenL_JPEG%2FABRwIpvZykI08wMdVK4x9WdZ.jpg,913
4424,문수산국수집,울산 울주군 청량읍 율리영해1길 136 문수산국수집,052-225-4560,국수,4.43,1998년 4월 첫 오픈했습니다,788,124,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20220415_209%2F1650002456674FJMXa_JPEG%2F6867d168-bc81-11ec-9021-48df37ae3fca_03.jpg,912
4910,얼크니손칼국수,울산 울주군 서생면 화정리 779-4,052-239-3487,"칼국수,만두",4.4,2018년 11월 15일 확장이전! 하였습니다! 구) 발리온천 앞에서 그대로 확장이전!!!!!,689,223,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190105_101%2F1546687051275uKenL_JPEG%2FABRwIpvZykI08wMdVK4x9WdZ.jpg,912
6004,미풍해장국 강동산하점,울산 북구 산하중앙3로 18 아너스빌딩 1층,052-286-7774,해장국,4.39,None,615,295,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191226_290%2F15773430719768X8nU_JPEG%2FtOZ2QegDZi4DHyg2CA1TvazT.jpg,910
6083,한끼맛있다 삼산점,울산 남구 돋질로306번길 32,052-222-9951,이탈리아음식,4.33,"안녕하세요. 한끼맛있다 삼산점입니다. 한끼맛있다는 몸소 제몸으로 만들고, 손수 제손으로 만들다라는 모티브를 가진 퓨전레스토랑으로,
가성비와 가심비를 고루 갗춘 한끼맛있다 올바른레스토랑입니다.
울산 삼산동 디자인 거리에 위치한 '한끼맛있다'는 가성비, 가심비가 높은 퓨전 음식을 맛볼 수 있는 곳입니다. 부추가 토핑으로 올라가고 삼겹살을 통째로 구워 함께 곁들여 먹는 '부추 통삼겹 스테이크'와 (크림,로제)빠네파스타 두종류가 인기 메뉴입니다. 세트메뉴 주문 시 가격이 훨씬 저렴해지며 부추 통삼겹 스테이크와 함께 나오는 리코타 치즈 샐러드, 밥이 리필 가능합니다.
 많은 방문 부탁드립니다. 감사합니다.^^",640,269,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190503_105%2F15568934953157lVcs_JPEG%2FqkAVBvniQqFHtNCFXD-PPdeL.jpg,909
5237,시선310 간절곶점,울산 울주군 서생면 신리길 102 5동 1층,0507-1406-4466,"카페,디저트",4.51,"바다와 태양이 눈부신 @seesun.310 입니다
카페 데크와 바다로 내려가는 길이 연결되어 있으며 바다에서 체험도 가능한cafe 다양한 즐거움이 가득한 곳이랍니다.간절곶의 아름다움을 다담은 카페입니다.",451,449,"데이트, 커피 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220313_151%2F1647140194356mkYBo_JPEG%2F6.jpg,900
6856,대왕암아구찜,울산 동구 해수욕장4길 8 1층,052-235-4606,"아귀찜,해물찜",4.41,"넓은주차장,연중무휴,대소연회장,흡연실,남녀화장실,울산페이/제로페이/카카오페이결제가능,온누리상품권가능,예약/포장/배달가능.

<코로나19 확산 방지를 위해 전직원 마스크 착용 및 매장내 손소독제 비치.>",521,379,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_252%2F16134628978773NCL6_JPEG%2FlSk_QR51p3akIuHwg85dn6IU.jpg,900
7490,다비드북카페,울산 울주군 언양읍 동문길 21 7층,010-9139-0447,"카페,디저트",4.76,"안녕하세요 울산 최초 150평 유럽풍 북카페 다비드 북카페, DAVID COFFEE 입니다

이런공간을 만들고 싶었습니다

영국 런던 버킹엄궁전의 웅장함과 빅벤의 아름다움 타워브릿지의 잔잔함 런던아이에서의 드넓은 경관을 상상했습니다.

몇년 전 갔었던 영국에서의 커피맛을 잊지 못했어요
이른 아침 마시던 모닝커피,
그 맛을 매일 잊지 못해 직접 만들어 보려고 준비했습니다.

커피와 음료 디저드 맛있게 만들어 드리려고 정말 많이 연구하고 노력했어요 !

유럽 바리스타 자격증 보유 바리스타가 직접 모든 커피를 로스팅하고

빵도 매일아침 직접 굽습니다 !

혼자만의 시간을 가지셔도 좋고 친구들과 함께 힐링타임을 가지셔도 좋고 책 한권 읽으며 여유로운 시간도 보내시고

아이들과 가족들과 함께 행복한 시간도 즐기시고 , 노트북 작업을 하시거나 미팅, 공부하시는 분들에게도 정말 좋아요 ^^

최고의 힐링공간이 되기위하여 최선을 다했습니다 !

울산 속 영국 ,

' 다비드 ' 에서 아름다운 시간 보내시길 바래요 !!

여유로운 시간 - DAVID COFFEE",727,172,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_58%2F1653003920797WssKl_JPEG%2F%25B4%25D9%25BA%25F1%25B5%25E5%25C4%25BF%25C7%25C7.jpg,899
7417,밀양시골밥상,울산 중구 태화강국가정원길 113-1 1층 56번 밀양시골밥상,0507-1314-3320,한식,4.48,"신선한 재료와 국내산 재료들로 매일매일 새벽 일찍 가게에 나와 음식을 만듭니다^^
정성이 듬뿍들어간 친정엄마, 따뜻한 집밥이 생각 나실 때 들려주세요",656,238,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180317_133%2F15212695807576CjGw_JPEG%2F3giaRmgLSVYrzevdKMkMNvzf.jpg,894
32,대가야삼계탕 달동점,울산 남구 번영로150번길 21,0507-1414-2755,"백숙,삼계탕",4.48,"청송 약수물 100%로 끓여낸 삼계탕입니다

사장님께서 20년을 넘게 장사를 하시고 노력하는 모습으로 열심히
성원을 다 할것이며 만약 그 모습이 마음에 들지않으시면
혼을 내주시면 달게 받고 그것을 자각하여 열심히 노력하겠습니다.
항상 좋은 재료로 손님들께 보답하는것만 생각하겠습니다.
감사합니다.

휴무일: 설날, 추석 (공휴일 영업합니다)",421,464,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170101_56%2F1483279432708UizV4_JPEG%2F186051633369956_0.jpeg,885
3740,주전백숙,울산 동구 동해안로 681,010-7566-6411,한식,4.37,None,779,95,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200728_250%2F1595934608772CsdRM_JPEG%2F5SV7sdAMATbHxA9gdbrAkECg.jpg,874
6454,스페이스오드,울산 울주군 삼동면 대암둔기로 193 2층,0507-1368-3031,카페,4.46,커피와 빵이 맛있는 *사진맛집 *뷰맛집 *노을맛집,551,320,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200605_159%2F1591346038922L0eRf_JPEG%2FcrBrfW23lV3PXhpNYwuwIHJH.jpg,871
607,강동몽돌해변,울산 북구 산하동,None,"해수욕장,해변",4.38,"금빛 모래와 몽돌로 이루어진 해안과 맑고 검푸른 바다가 어우러져 있으며, 해안이 넓고 길게 이어져 있다. 이곳에서 바라보는 일출이 유명하여 새해 첫날에는 일출 광경을 보려고 전국에서 인파가 모여든다.

정자포구에서는 싱싱한 회를 즐길 수 있으며, 특히 이곳 특유의 별미인 멸치회를 맛볼 수 있다.",99,772,기분 전환,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_298%2F1423209827577A6TKK_JPEG%2F%25BF%25EF%25BB%25EA_%25C1%25A4%25C0%25DA%25C7%25D8%25BC%25F6%25BF%25E5%25C0%25E5_1.JPG%3Ftyp,871
7257,강산손수제비,울산 남구 중앙로64번길 23,052-261-5292,한식,4.44,None,805,63,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MTRfMjQ1%2FMDAxNjU1MTg2Mzc0OTk3.U7QZczQzB3EU5FFZBhInpW5KFJUxWVHkx0DS5B08Ekcg.UK2NAvCbu0uTi6gpeg5m0EAjAYr5MKmUG6pKwXj3DrMg.JPEG.usm96%2FKakaoTalk_Image_2022-06-13-14-38-49_003.jpeg,868
9353,매드포갈릭 울산현대백화점,울산 남구 삼산로 261 현대백화점 12층,052-228-1267,이탈리아음식,4.51,"시즌별 감성 테마에 마늘로 풍미를 더한 창작 메뉴, 페어링 와인을 즐길 수 있는 곳 매드포갈릭입니다.",680,186,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210709_259%2F1625809510497cD8wt_JPEG%2F0wxPTjzaHv7K9v80zukyDZvj.jpg,866
2721,샤브나인 태화본점,울산 중구 태화강국가정원길 17,052-277-4948,샤브샤브,4.41,None,739,126,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181217_194%2F1545012266300YemI3_JPEG%2FtM-WEDxWiod6cHJnO3ae6Yt-.jpg,865
94,카페리뉴,울산 남구 돋질로306번길 25,052-227-8445,카페,4.48,None,559,295,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMjVfMjQ1%2FMDAxNTIxOTExNTcxMTYy.TThDiagxbK9UsZ7bn2NGfzaGWQaz_0hhYsTL1P6tUzMg.ELen7HfKAKd_dhMk7d9eezYksPKmwC4jkWB0aNWnOSsg.JPEG.god43445145%2F72B53199-EECD-424B-80BA-8FD3C13A3C39.jpg,854
4105,던킨 울산하나로점,울산 북구 진장유통로 90,052-288-3530,도넛,4.29,던킨 울산하나로점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,843,7,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_184%2F1441031266927XE7uA_JPEG%2F166176613137612_0.jpg,850
9828,튀김나라,울산 동구 대송8길 3,052-252-0042,종합분식,4.36,None,841,3,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA3MjVfMjIz%2FMDAxNjI3MTc1MjA0NDEz.iurXzwnixfYc7VGrS4vEzBW6W7SM9o_rCdqih4ZFVmAg.9nVNOdeLdI7FFa1oVC3YUrdhh12R9W-hJ4INparywH4g.JPEG.mi00zoo%2FIMG_3398.jpg,844
5898,일산동커피상회,울산 동구 해수욕장10길 88,052-233-3363,카페,4.41,카페안의 작은 갤러리,598,241,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210121_65%2F1611196409827xurf5_JPEG%2Ff1umxwJsqwwK7Rtby7jVVes4.jpg,839
9709,채선당M 울산삼산점,울산 남구 돋질로 314,052-266-0650,샤브샤브,4.35,"대한민국 일류의 식당이 되기 위해 만든 브랜드가 야채가 신선한 집이란 슬로건을 내세워 한국형 중소형의 가족식당을 지향하여 만든 채선당 입니다.
채선당은 가장 근접해 있는 이웃나라 일본이나 선진국의 레스토랑처럼 50년 100년을 이어가자는 생각을 하면서 만든 브랜드입니다.
채선당은 창조적이고, 도전적인 정신을 가지고, 보다 나은 음식문화를 위해 최선을 다하겠습니다.
저희 채선당을 찾아주시는 고객 여러분께 정직한 마음으로 끊임없는 노력을 게을리 하지 않을 것을 약속 드립니다.",734,101,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211228_207%2F1640675108597UH9W2_JPEG%2F1.jpg,835
1767,맛찬들왕소금구이 옥동점,울산 남구 문수로366번길 17 1층,0507-1317-6689,"육류,고기요리",4.76,"저희 맛찬들을 서버가 직접 두꺼운 고기를 구워드리는 시스템으로 자리에서 편안하게 깔끔한 반찬과 함께 드시기만 하면 됩니다. 최대 30인까지 예약 가능한 공간과 모임을 위한 20인 룸까지 완비되어 있어 연말연시, 단체, 가족, 소모임등을 하실수 있는 넓은 공간을 제공합니다.",657,177,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200722_299%2F1595389305373WJH6c_JPEG%2F9XUTGTlBO2fVnHY9wxg93boG.jpeg.jpg,834
6060,샤브나인,울산 중구 시계탑거리 38 1층 샤브나인,0507-1362-4949,한식,4.46,None,692,138,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_72%2F1580972602052gbpbI_JPEG%2FZaKBFJchhjkAOD-0RGIvopaQ.jpg,830
3237,선농설렁탕,울산 남구 왕생로 78,052-227-2285,"곰탕,설렁탕",4.45,None,698,131,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200225_289%2F1582618963559vyXEz_JPEG%2FpAMv0i8dw9vl7a5BOb3Otgbr.jpg,829
1070,신봉평메밀,울산 동구 방어진순환도로 588,052-252-6665,일식당,4.4,None,792,37,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA2MjZfOTIg%2FMDAxNjI0Njg2NDIwODA3.TWjjMj_mop53B6YrRGHS2h3uBCACR91hoKkJn6A9-A0g.IV0LTM2bujGp8LvPkcC6ariptyge_AWoyV0o57L5vuMg.JPEG.bmehouse%2F1624686400200.jpg,829
8943,고향맛다슬기해장국,울산 남구 팔등로 68,052-266-1219,한식,4.41,None,775,52,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200808_235%2F1596854047045sPYE8_JPEG%2FCfRBxa_Ou9z1M9VQXDn9hNMn.JPG.jpg,827
8755,굴하우스굴화점,울산 울주군 범서읍 백천1길 39,052-224-9800,굴요리,4.37,None,761,61,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEyMTBfMTky%2FMDAxNTQ0NDIyNzgyMjc0.udVccvfMnPyWn3ehLioTt1benN58fwPN4j_tYl-TzAsg.qYsQgQMNNUxSmmNOatBTfk4xVlQQLzXLqh6gbzKciHsg.JPEG.hyonee1009%2FIMG_1298.jpg,822
5544,박군자진주냉면 울산옥동점,울산 남구 대공원로 3,052-268-9797,냉면,4.24,"천년풍미 80년가업 그 전통의 맛 박군자 진주냉면.
진주냉면은 평양냉면과 더불어 우리나라를 대표하는 냉면입니다.
진주냉면은 메밀을 사용하여 만든 면에 남해안 청정바다의 해산물로 만든 육수를 더하여 소고기로 만든 육전을 고명으로 올린 진주전통의 교방음식입니다.
남부지방의 천년의 맛을 간직한 진주교방의 교방음식의 전통을 계승하여 1945년부터 80여년 이어 온 냉면명가의 풍미와 향을 느껴보시길 바랍니다.",710,103,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170516_296%2F1494909164005Q6RwC_JPEG%2F186465496133154_0.jpeg,813
2217,제주은희네해장국 울산두왕점,울산 남구 두왕로 87 1층,052-221-4000,해장국,4.35,None,723,85,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200402_165%2F1585803353839zU9KS_JPEG%2FGzpW4o7qc4xjRH51Y5RyhaLw.jpg,808
3009,보성녹돈참숯구이,울산 남구 대학로 28,052-277-9533,돼지고기구이,4.38,None,701,105,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMTBfODQg%2FMDAxNTA3NjQwOTQyNjMy.5nJrrj1ilXqbN2IFC-BozlvRxwkegJqZmCFOuGlYNTcg.ofQ-vPO2JeYpuiCu6UtOzWb7joimRp-0Drur34VhP8sg.JPEG.yonglae33%2FIMG_3758.jpg,806
266,얼큰버섯샤브칼국수퐁당퐁당 공업탑점,울산 남구 삼산로55번길 13,0507-1408-3891,"칼국수,만두",4.56,"울산 칼국수의 자존심 
건강한 재료로 유기농밀과 국내산 미나리와 느타리버섯 사용
전국 3대 칼국수 면발을 맛 볼수 있는 곳 
한번 맛 보면 잊을 수 없습니다.",386,418,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171103_198%2F1509699405367CHem3_JPEG%2F9qbqoRj_vVrULvXdRDZREJmt.jpg,804
4411,소이빈삼동카페,울산 울주군 삼동면 삼동로 267-7,010-5599-8367,"카페,디저트",4.51,카페전체적인 디자인은 콩으로 이용한 디자인감 색감을 이용하여 선택되었으며 메뉴도 직접생산하고 제품을 이용하여 만들고 있습니다.,510,289,"커피 맛집, 분위기 있는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201022_13%2F16033353823506QhG2_JPEG%2FdXUxZA7qHGswGObTBKm6lkoD.jpg,799
4136,정안정,울산 중구 함월14길 13,0507-1420-8667,한식,4.42,대구 유명 동인동 찜갈비를 울산에서 맛볼 수 있습니다. 한번 보면 잊을 수 없는 그맛!,571,228,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170622_118%2F1498135478228CgGvC_JPEG%2F186572617455318_0.jpeg,799
1577,밥집 명촌점,울산 북구 명촌로 12,052-289-5588,"백반,가정식",4.42,None,723,74,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181206_30%2F1544064696648ysrkj_JPEG%2FOa0S97eusEBvExdi17lLbPAi.jpg,797
3724,옹심이칼국수,울산 동구 해수욕장6길 9,052-252-5590,"칼국수,만두",4.26,"고객님의 건강을 최우선으로 생각하며, 감자, 메밀 등 천연 재료로 음식을 만드는 옹심이칼국수입니다.
강원도 감자를 갈아서 정성껏 빚은 옹심이와 메밀가루를 직접 반죽해서 만든 옹심이칼국수는 쫄깃한 맛이 일품입니다.
또한, 감자를 갈아 부추와 각종 재료를 넣어 만든 감자전과 메밀을 정성껏 갈아서 만든 메밀전은 술안주로 좋습니다.
천연 재료(쑥, 흑미)로 색을 낸 감자송편은 감자만을 사용하여 만들어 쫄깃하고 고소하며 직접 빚어 만든 칡 동동주는 향과 맛이 독특하고 칡을 넣어 뒤끝이 깔끔합니다.
여름 특별메뉴인 막국수는 한우 사골 육수에 메밀가루로 직접 만들어 즉석에서 면을 뽑아 시원하고 깔끔합니다.
메밀가루로 만두피를 만들고 김치, 고기, 야채를 듬뿍 넣은 메밀김치만두는 부부, 커플 고객의 인기메뉴입니다.",689,104,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_9%2F1440991701673THSJE_JPEG%2F106656575629494_0.jpg,793
4489,등뼈가 울산성안점,울산 중구 성안로 177,052-245-3388,감자탕,4.49,None,490,286,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180914_251%2F1536902982104TkLQ8_JPEG%2FeRAGWAfavyX-4QetbdsZRM0v.jpg,776
6225,소소숲,울산 울주군 삼남읍 장제1길 13-3 소소숲,0507-1475-1227,브런치,4.62,"안녕하세요 울산 언양 카페 소소숲입니다
소소한 일상에 소소한 행복을 주는 밝고 환한숲이라는 뜻을 가진 저희는 식사와 음료를 한 번에 즐길 수 있는 브런치카페입니다.
언양에서 유명한 불고기를 주재료로 다양하게 풀어나가고 있습니다

애견동반이 가능한 야외공간과
care kids zone인 실내공간 어느 곳에서 바라봐도 훤한 저수지뷰가 예쁜 한옥 브런치카페 소소숲에 오셔서 지친 일상에 소소한 행복을 느끼시길 바랍니다.
감사합니다.",468,304,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220326_6%2F1648270328515dLfn7_JPEG%2F20220326_103727.jpg,772
8917,삼산국수전문점,울산 남구 삼산중로 41,052-256-3998,국수,4.36,None,675,97,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200215_140%2F1581745209736k8i7D_JPEG%2FEZSXKRyFXpbXKoY2BO8gdK4r.jpg,772
3576,브레드에뜰,울산 중구 남외1길 105 일신 에일린의 뜰 아파트,052-293-6250,베이커리,4.52,None,754,11,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200125_23%2F1579886464819FvVHd_JPEG%2FdxBY7BbRkd05Oh7bqWvn4W6N.jpg,765
5728,더만족 울산대점,울산 남구 대학로108번길 5 1층 더만족 울산대점,0507-1423-5789,"족발,보쌈",4.51,안녕하세요~! 더만족 본점입니다^^,565,199,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200515_4%2F1589525487121EflwB_JPEG%2FiOBdh0-64omKi-r1Gz1_LLJG.jpg,764
5886,제1능이버섯 삼산점,울산 남구 남중로108번길 33,052-260-1140,한식,4.43,None,677,87,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_274%2F1441027524047pYjpl_JPEG%2F146464546458446_0.jpeg,764
9506,이자와 울산 더테라스가든점,울산 남구 삼산로 231 2층 216호,0507-1406-6383,일식당,4.41,"이자와(いざわ)는 2015년 6월 개업한 국내 최초의 규카츠(牛かつ), 스테키동(ステキ?) 전문점입니다.
본점인 성신여대(서울시 성북구 동소문로 22길 57-23) 점을 시작으로 현재 많은 곳에서 성업 중인 일본 가정식 전문점입니다.
이자와의 모든 메뉴가 전부 소(牛) 고기를 대표적으로 사용하는 메뉴이지만 소고기는 맛있지만 비싸다는 편견을 저희 이자와에서만큼은 갖지 않으시도록 착한 가격으로 좋은 품질의 음식을 드셔 보실 수 있기를 바라면서 저희 이자와는 언제나, 항상, 그리고 열심히 노력하겠습니다. 감사합니다.
 
いざわ",414,349,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170712_171%2F1499821210614IovMp_JPEG%2F186662503029813_0.jpeg,763
24,효정밥상,울산 울주군 청량읍 신덕하1길 9,052-227-4995,한식,4.37,None,543,219,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA3MDNfMzAw%2FMDAxNDk5MDYxNTAyMTUz.hNu5PIyK8WcdReFy-JwFJWixVN9R52GoZCWfa2BJ9WAg.5KHB2MeOVGTNyGO7CR7YZsaIjbsIlAWxcX0NoIPhNNAg.JPEG.somawin87%2F20170703_120444.jpg,762
2263,낙지한마리수제비,울산 남구 돋질로306번길 9-1,052-257-3992,낙지요리,4.46,None,670,90,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210307_40%2F16150868237164OWlj_JPEG%2FVYLm5xAK4BMaCm30NpCNguUf.jpg,760
253,꽃마름 울산옥교점,울산 중구 강북로 123 태화강엑소디움 4층,052-212-3318,샤브샤브,4.41,"*평일런치 : 17,900원부터 ~
*디너, 주말 : 23,900원부터~
*샤브샤브&샐러드바 꽃마름 '옥교점'은 최고의 전망과 시설, 인테리어를 두루 갖춘 대형매장으로서 가족, 친지, 연인, 직장인의 외식장소로 유명한 곳입니다
*단체 10인~30인까지 개별공간이 마련되어 있고, 애기의자, 수유/ 기저귀실이 준비되어 있습니다
*이안엑소디움 건물 지상 4층에 주차후 바로 들어오시면 됩니다 (300대 주차가능, 2시간 무료, 이후 30분당 500원)
*스페셜 메뉴 - 주문즉시 살아있는 해물(낙지, 전복, 가리비 등)을 손질하여 제공해 드립니다, 꽃마름 육수와 해물의 만남, 특별한 날, 특별한 음식과 함께 하세요
*슈크림, 각종 무스류, 쿠키, 경단 등 고급 뷔페급의 12가지 디저트가 준비되어 있습니다, 마음껏 드세요",640,119,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200402_266%2F15857994187520AYDo_PNG%2Fd8B42UEVzb7TwvJL9vwYY99n.png,759
